Atmel; ATmega16 ISP;ISP CON1 ;3890;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16 ISP;ISP CON2 ;6132;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16 ISP;QFN/MLF 44 (7x7mm) ;3889;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16 ISP;TQFP 44 ;3888;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega162 ISP;DIP 40 ;5853;0x0: 0x1E, 0x1: 0x94, 0x2: 0x4
Atmel; ATmega162 ISP;ISP CON1 ;5856;0x0: 0x1E, 0x1: 0x94, 0x2: 0x4
Atmel; ATmega162 ISP;ISP CON2 ;6133;0x0: 0x1E, 0x1: 0x94, 0x2: 0x4
Atmel; ATmega162 ISP;QFN/MLF 44 (7x7mm) ;5855;0x0: 0x1E, 0x1: 0x94, 0x2: 0x4
Atmel; ATmega162 ISP;TQFP 44 ;5854;0x0: 0x1E, 0x1: 0x94, 0x2: 0x4
Atmel; ATmega164;DIP 40 ;5869;0x0: 0x1E, 0x1: 0x94, 0x2: 0xF
Atmel; ATmega164;QFN/MLF 44 (7x7mm) ;5871;0x0: 0x1E, 0x1: 0x94, 0x2: 0xF
Atmel; ATmega164;TQFP 44 ;5870;0x0: 0x1E, 0x1: 0x94, 0x2: 0xF
Atmel; ATmega164 ISP;DIP 40 ;5899;0x0: 0x1E, 0x1: 0x94, 0x2: 0xF
Atmel; ATmega164 ISP;ISP CON1 ;5902;0x0: 0x1E, 0x1: 0x94, 0x2: 0xF
Atmel; ATmega164 ISP;ISP CON2 ;6134;0x0: 0x1E, 0x1: 0x94, 0x2: 0xF
Atmel; ATmega164 ISP;QFN/MLF 44 (7x7mm) ;5901;0x0: 0x1E, 0x1: 0x94, 0x2: 0xF
Atmel; ATmega164 ISP;TQFP 44 ;5900;0x0: 0x1E, 0x1: 0x94, 0x2: 0xF
Atmel; ATmega164P;DIP 40 ;5880;0x0: 0x1E, 0x1: 0x94, 0x2: 0xA
Atmel; ATmega164P;QFN/MLF 44 (7x7mm) ;5882;0x0: 0x1E, 0x1: 0x94, 0x2: 0xA
Atmel; ATmega164P;TQFP 44 ;5881;0x0: 0x1E, 0x1: 0x94, 0x2: 0xA
Atmel; ATmega164P ISP;DIP 40 ;5876;0x0: 0x1E, 0x1: 0x94, 0x2: 0xA
Atmel; ATmega164P ISP;ISP CON1 ;5879;0x0: 0x1E, 0x1: 0x94, 0x2: 0xA
Atmel; ATmega164P ISP;ISP CON2 ;6135;0x0: 0x1E, 0x1: 0x94, 0x2: 0xA
Atmel; ATmega164P ISP;QFN/MLF 44 (7x7mm) ;5878;0x0: 0x1E, 0x1: 0x94, 0x2: 0xA
Atmel; ATmega164P ISP;TQFP 44 ;5877;0x0: 0x1E, 0x1: 0x94, 0x2: 0xA
Atmel; ATmega168;DIP 28 ;3881;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168;QFN 28 ;5829;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168;QFN/MLF 32 (5x5mm) ;3883;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168;TQFP 32 ;3882;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168 ISP;DIP 28 ;5830;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168 ISP;ISP CON1 ;5833;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168 ISP;ISP CON2 ;6136;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168 ISP;QFN 28 ;5834;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168 ISP;QFN/MLF 32 (5x5mm) ;5832;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168 ISP;TQFP 32 ;5831;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168A ISP;DIP 28 ;6630;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168A ISP;ISP CON1 ;6633;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168A ISP;ISP CON2 ;6635;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168A ISP;QFN 28 ;6634;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168A ISP;QFN/MLF 32 (5x5mm) ;6632;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168A ISP;TQFP 32 ;6631;0x0: 0x1E, 0x1: 0x94, 0x2: 0x6
Atmel; ATmega168P ISP;DIP 28 ;5848;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168P ISP;ISP CON1 ;5851;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168P ISP;ISP CON2 ;6137;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168P ISP;QFN 28 ;5852;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168P ISP;QFN/MLF 32 (5x5mm) ;5850;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168P ISP;TQFP 32 ;5849;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168PA ISP;DIP 28 ;5848;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168PA ISP;ISP CON1 ;5851;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168PA ISP;ISP CON2 ;6137;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168PA ISP;QFN 28 ;5852;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168PA ISP;QFN/MLF 32 (5x5mm) ;5850;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega168PA ISP;TQFP 32 ;5849;0x0: 0x1E, 0x1: 0x94, 0x2: 0xB
Atmel; ATmega16A;DIP 40 ;3884;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16A;QFN/MLF 44 (7x7mm) ;3886;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16A;TQFP 44 ;3885;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16A ISP;DIP 40 ;3887;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16A ISP;ISP CON1 ;3890;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16A ISP;ISP CON2 ;6132;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16A ISP;QFN/MLF 44 (7x7mm) ;3889;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega16A ISP;TQFP 44 ;3888;0x0: 0x1E, 0x1: 0x94, 0x2: 0x3
Atmel; ATmega32;DIP 40 ;3891;0x0: 0x1E, 0x1: 0x95, 0x2: 0x2
Atmel; ATmega32;QFN/MLF 44 (7x7mm) ;3893;0x0: 0x1E, 0x1: 0x95, 0x2: 0x2
Atmel; ATmega32;TQFP 44 ;3892;0x0: 0x1E, 0x1: 0x95, 0x2: 0x2
Atmel; ATmega32 ISP;DIP 40 ;3894;0x0: 0x1E, 0x1: 0x95, 0x2: 0x2
Atmel; ATmega32 ISP;ISP CON1 ;3897;0x0: 0x1E, 0x1: 0x95, 0x2: 0x2
Atmel; ATmega32 ISP;ISP CON2 ;6138;0x0: 0x1E, 0x1: 0x95, 0x2: 0x2
Atmel; ATmega32 ISP;QFN/MLF 44 (7x7mm) ;3896;0x0: 0x1E, 0x1: 0x95, 0x2: 0x2
Atmel; ATmega32 ISP;TQFP 44 ;3895;0x0: 0x1E, 0x1: 0x95, 0x2: 0x2
Atmel; ATmega324P ISP;ISP CON1 ;6329;0x0: 0x1E, 0x1: 0x95, 0x2: 0x8
Atmel; ATmega324P ISP;ISP CON2 ;6330;0x0: 0x1E, 0x1: 0x95, 0x2: 0x8
Atmel; ATmega324P ISP;QFN/MLF 44 (7x7mm) ;6328;0x0: 0x1E, 0x1: 0x95, 0x2: 0x8
Atmel; ATmega324P ISP;TQFP 44 ;6327;0x0: 0x1E, 0x1: 0x95, 0x2: 0x8
Atmel; ATmega328;DIP 28 ;6302;0x0: 0x1E, 0x1: 0x95, 0x2: 0x14
Atmel; ATmega328;QFN/MLF 32 (5x5mm) ;6304;0x0: 0x1E, 0x1: 0x95, 0x2: 0x14
Atmel; ATmega328;TQFP 32 ;6303;0x0: 0x1E, 0x1: 0x95, 0x2: 0x14
Atmel; ATmega328 ISP;DIP 28 ;6305;0x0: 0x1E, 0x1: 0x95, 0x2: 0x14
Atmel; ATmega328 ISP;ISP CON1 ;6308;0x0: 0x1E, 0x1: 0x95, 0x2: 0x14
Atmel; ATmega328 ISP;ISP CON2 ;6310;0x0: 0x1E, 0x1: 0x95, 0x2: 0x14
Atmel; ATmega328 ISP;QFN/MLF 32 (5x5mm) ;6307;0x0: 0x1E, 0x1: 0x95, 0x2: 0x14
Atmel; ATmega328 ISP;TQFP 32 ;6306;0x0: 0x1E, 0x1: 0x95, 0x2: 0x14
Atmel; ATmega328P;DIP 28 ;6298;0x0: 0x1E, 0x1: 0x95, 0x2: 0xF
Atmel; ATmega328P;QFN/MLF 32 (5x5mm) ;6300;0x0: 0x1E, 0x1: 0x95, 0x2: 0xF
Atmel; ATmega328P;TQFP 32 ;6299;0x0: 0x1E, 0x1: 0x95, 0x2: 0xF
Atmel; ATmega328P ISP;DIP 28 ;6311;0x0: 0x1E, 0x1: 0x95, 0x2: 0xF
Atmel; ATmega328P ISP;ISP CON1 ;6314;0x0: 0x1E, 0x1: 0x95, 0x2: 0xF
Atmel; ATmega328P ISP;ISP CON2 ;6315;0x0: 0x1E, 0x1: 0x95, 0x2: 0xF
Atmel; ATmega328P ISP;QFN/MLF 32 (5x5mm) ;6313;0x0: 0x1E, 0x1: 0x95, 0x2: 0xF
Atmel; ATmega328P ISP;TQFP 32 ;6312;0x0: 0x1E, 0x1: 0x95, 0x2: 0xF
Atmel; ATmega3290 ISP;ISP CON1 ;6190;0x0: 0x1E, 0x1: 0x95, 0x2: 0x4
Atmel; ATmega3290 ISP;ISP CON2 ;6191;0x0: 0x1E, 0x1: 0x95, 0x2: 0x4
Atmel; ATmega48;DIP 28 ;5815;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48;QFN 28 ;5823;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48;QFN/MLF 32 (5x5mm) ;5817;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48;TQFP 32 ;5816;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48 ISP;DIP 28 ;5811;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48 ISP;ISP CON1 ;5814;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48 ISP;ISP CON2 ;6131;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48 ISP;QFN 28 ;5824;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48 ISP;QFN/MLF 32 (5x5mm) ;5813;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48 ISP;TQFP 32 ;5812;0x0: 0x1E, 0x1: 0x92, 0x2: 0x5
Atmel; ATmega48P;DIP 28 ;5807;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P;QFN 28 ;5825;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P;QFN/MLF 32 (5x5mm) ;5809;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P;TQFP 32 ;5808;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P ISP;DIP 28 ;5818;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P ISP;ISP CON1 ;5821;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P ISP;ISP CON2 ;6139;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P ISP;QFN 28 ;5826;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P ISP;QFN/MLF 32 (5x5mm) ;5820;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega48P ISP;TQFP 32 ;5819;0x0: 0x1E, 0x1: 0x92, 0x2: 0xA
Atmel; ATmega644;DIP 40 ;5896;0x0: 0x1E, 0x1: 0x96, 0x2: 0x9
Atmel; ATmega644;QFN/MLF 44 (7x7mm) ;5898;0x0: 0x1E, 0x1: 0x96, 0x2: 0x9
Atmel; ATmega644;TQFP 44 ;5897;0x0: 0x1E, 0x1: 0x96, 0x2: 0x9
Atmel; ATmega644 ISP;DIP 40 ;7604;0x0: 0x1E, 0x1: 0x96, 0x2: 0x9
Atmel; ATmega644 ISP;ISP CON1 ;7607;0x0: 0x1E, 0x1: 0x96, 0x2: 0x9
Atmel; ATmega644 ISP;ISP CON2 ;7608;0x0: 0x1E, 0x1: 0x96, 0x2: 0x9
Atmel; ATmega644 ISP;QFN/MLF 44 (7x7mm) ;7606;0x0: 0x1E, 0x1: 0x96, 0x2: 0x9
Atmel; ATmega644 ISP;TQFP 44 ;7605;0x0: 0x1E, 0x1: 0x96, 0x2: 0x9
Atmel; ATmega644P;DIP 40 ;5885;0x0: 0x1E, 0x1: 0x96, 0x2: 0xA
Atmel; ATmega644P;QFN/MLF 44 (7x7mm) ;5887;0x0: 0x1E, 0x1: 0x96, 0x2: 0xA
Atmel; ATmega644P;TQFP 44 ;5886;0x0: 0x1E, 0x1: 0x96, 0x2: 0xA
Atmel; ATmega644P ISP;DIP 40 ;5888;0x0: 0x1E, 0x1: 0x96, 0x2: 0xA
Atmel; ATmega644P ISP;ISP CON1 ;5891;0x0: 0x1E, 0x1: 0x96, 0x2: 0xA
Atmel; ATmega644P ISP;ISP CON2 ;6141;0x0: 0x1E, 0x1: 0x96, 0x2: 0xA
Atmel; ATmega644P ISP;QFN/MLF 44 (7x7mm) ;5890;0x0: 0x1E, 0x1: 0x96, 0x2: 0xA
Atmel; ATmega644P ISP;TQFP 44 ;5889;0x0: 0x1E, 0x1: 0x96, 0x2: 0xA
Atmel; ATmega8;DIP 28 ;3868;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8;QFN/MLF 32 (5x5mm) ;3870;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8;TQFP 32 ;3869;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8 ISP;DIP 28 ;3864;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8 ISP;ISP CON1 ;3873;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8 ISP;ISP CON2 ;6142;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8 ISP;QFN/MLF 32 (5x5mm) ;3872;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8 ISP;TQFP 32 ;3871;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8515;DIP 40 ;5439;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515;PLCC 44 ;5447;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515;QFN/MLF 44 (7x7mm) ;5448;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515;TQFP 44 ;5440;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515 ISP;DIP 40 ;5442;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515 ISP;ISP CON1 ;6143;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515 ISP;ISP CON2 ;6144;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515 ISP;PLCC 44 ;5444;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515 ISP;QFN/MLF 44 (7x7mm) ;5449;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8515 ISP;TQFP 44 ;5443;0x0: 0x1E, 0x1: 0x93, 0x2: 0x6
Atmel; ATmega8535;DIP 40 ;5860;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535;PLCC 44 ;5863;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535;QFN/MLF 44 (7x7mm) ;5862;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535;TQFP 44 ;5861;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535 ISP;DIP 40 ;5864;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535 ISP;ISP CON1 ;5867;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535 ISP;ISP CON2 ;6145;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535 ISP;PLCC 44 ;5868;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535 ISP;QFN/MLF 44 (7x7mm) ;5866;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega8535 ISP;TQFP 44 ;5865;0x0: 0x1E, 0x1: 0x93, 0x2: 0x8
Atmel; ATmega88;DIP 28 ;3874;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88;QFN 28 ;5827;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88;QFN/MLF 32 (5x5mm) ;3876;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88;TQFP 32 ;3875;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88 ISP;DIP 28 ;3877;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88 ISP;ISP CON1 ;3880;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88 ISP;ISP CON2 ;6146;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88 ISP;QFN 28 ;5828;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88 ISP;QFN/MLF 32 (5x5mm) ;3879;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88 ISP;TQFP 32 ;3878;0x0: 0x1E, 0x1: 0x93, 0x2: 0xA
Atmel; ATmega88P;DIP 28 ;5840;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P;QFN 28 ;5843;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P;QFN/MLF 32 (5x5mm) ;5842;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P;TQFP 32 ;5841;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P ISP;DIP 28 ;5835;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P ISP;ISP CON1 ;5838;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P ISP;ISP CON2 ;6147;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P ISP;QFN 28 ;5839;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P ISP;QFN/MLF 32 (5x5mm) ;5837;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega88P ISP;TQFP 32 ;5836;0x0: 0x1E, 0x1: 0x93, 0x2: 0xF
Atmel; ATmega8A;DIP 28 ;3868;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8A;QFN/MLF 32 (5x5mm) ;3870;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8A;TQFP 32 ;3869;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8A ISP;DIP 28 ;3864;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8A ISP;ISP CON1 ;3873;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8A ISP;ISP CON2 ;6142;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8A ISP;QFN/MLF 32 (5x5mm) ;3872;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATmega8A ISP;TQFP 32 ;3871;0x0: 0x1E, 0x1: 0x93, 0x2: 0x7
Atmel; ATtiny13;DIP 8 ;4168;0x0: 0x1E, 0x1: 0x90, 0x2: 0x7
Atmel; ATtiny13;QFN/MLF 20 (4x4mm) ;4171;0x0: 0x1E, 0x1: 0x90, 0x2: 0x7
Atmel; ATtiny13;SOIC 8 (150mil/JEDEC) ;4169;0x0: 0x1E, 0x1: 0x90, 0x2: 0x7
Atmel; ATtiny13;SOIC 8 (200mil/EIAJ) ;4170;0x0: 0x1E, 0x1: 0x90, 0x2: 0x7
Atmel; ATtiny13V;DIP 8 ;4520;0x0: 0x1E, 0x1: 0x90, 0x2: 0x7
Atmel; ATtiny13V;QFN/MLF 20 (4x4mm) ;4523;0x0: 0x1E, 0x1: 0x90, 0x2: 0x7
Atmel; ATtiny13V;SOIC 8 (150mil/JEDEC) ;4521;0x0: 0x1E, 0x1: 0x90, 0x2: 0x7
Atmel; ATtiny13V;SOIC 8 (200mil/EIAJ) ;4522;0x0: 0x1E, 0x1: 0x90, 0x2: 0x7
Atmel; ATtiny2313;DIP 20 ;4524;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313;ISP CON1 ;4527;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313;ISP CON2 ;6148;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313;QFN/MLF 20 (4x4mm) ;4526;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313;SOIC 20 (300mil) ;4528;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313A;DIP 20 ;4524;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313A;ISP CON1 ;4527;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313A;ISP CON2 ;6148;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313A;QFN/MLF 20 (4x4mm) ;4526;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313A;SOIC 20 (300mil) ;4528;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313V;DIP 20 ;4529;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313V;ISP CON1 ;4531;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313V;ISP CON2 ;6149;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313V;QFN/MLF 20 (4x4mm) ;4530;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny2313V;SOIC 20 (300mil) ;4532;0x0: 0x1E, 0x1: 0x91, 0x2: 0xA
Atmel; ATtiny24;DIP 14 ;4537;0x0: 0x1E, 0x1: 0x91, 0x2: 0xB
Atmel; ATtiny24;QFN/MLF 20 (4x4mm) ;4540;0x0: 0x1E, 0x1: 0x91, 0x2: 0xB
Atmel; ATtiny24;SOIC 14 (150mil) ;4538;0x0: 0x1E, 0x1: 0x91, 0x2: 0xB
Atmel; ATtiny24V;DIP 14 ;4541;0x0: 0x1E, 0x1: 0x91, 0x2: 0xB
Atmel; ATtiny24V;QFN/MLF 20 (4x4mm) ;4543;0x0: 0x1E, 0x1: 0x91, 0x2: 0xB
Atmel; ATtiny24V;SOIC 14 (150mil) ;4542;0x0: 0x1E, 0x1: 0x91, 0x2: 0xB
Atmel; ATtiny25;DIP 8 ;3848;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25;QFN/MLF 20 (4x4mm) ;3851;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25;SOIC 8 (150mil/JEDEC) ;3849;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25;SOIC 8 (200mil/EIAJ) ;3850;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25V;DIP 8 ;3852;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25V;QFN/MLF 20 (4x4mm) ;3855;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25V;SOIC 8 (150mil/JEDEC) ;3853;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25V;SOIC 8 (200mil/EIAJ) ;3854;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny26;DIP 20 ;4533;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny26;ISP CON1 ;4535;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny26;ISP CON2 ;6150;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny26;QFN/MLF 32 (5x5mm) ;4534;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny26;SOIC 20 (300mil) ;4536;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny4313;DIP 20 ;7524;0x0: 0x1E, 0x1: 0x92, 0x2: 0xD
Atmel; ATtiny4313;ISP CON1 ;7526;0x0: 0x1E, 0x1: 0x92, 0x2: 0xD
Atmel; ATtiny4313;ISP CON2 ;7528;0x0: 0x1E, 0x1: 0x92, 0x2: 0xD
Atmel; ATtiny4313;QFN/MLF 20 (4x4mm) ;7525;0x0: 0x1E, 0x1: 0x92, 0x2: 0xD
Atmel; ATtiny4313;SOIC 20 (300mil) ;7527;0x0: 0x1E, 0x1: 0x92, 0x2: 0xD
Atmel; ATtiny44;DIP 14 ;4544;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44;QFN/MLF 20 (4x4mm) ;4546;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44;SOIC 14 (150mil) ;4545;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44V;DIP 14 ;4547;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44V;QFN/MLF 20 (4x4mm) ;4549;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44V;SOIC 14 (150mil) ;4548;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny45;DIP 8 ;3805;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45;QFN/MLF 20 (4x4mm) ;3843;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45;SOIC 8 (150mil/JEDEC) ;3841;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
